d_block,tx,token,d_price,n2_price,ath_block,ath_price,ath_offset,ath_mult_vs_n2,first_sell_offset,net_flip_offset,dump_20_offset,dump_30_offset,buyer_decline_offset,max_sell_bnb_wei,max_sell_offset,n_events,n_blocks_active
98390726,0xd2b5ee65f5aa9b67c8bafff2ab23a813376d61676f6ab5bed24beb64d1224e48,0x1ed712ce32b53d0e8517fedb6774a2fcb6d44444,3.746901770458042e-08,5.404791864862518e-08,98390731,6.211154642867371e-08,5,1.1491940482014038,2,6,6,8,29,2324580734144486634,5,410,137
98390760,0xd2031bba7dbc173f1a37f8876cc95858ff91fe2d56c94b6f3333ebcda9bbce5a,0x1ed712ce32b53d0e8517fedb6774a2fcb6d44444,2.0917324197857756e-08,3.266800992242694e-08,98390762,3.324405470404084e-08,2,1.0176332988443977,0,3,8,16,10,1528867057111214114,16,237,104
98394766,0x95cbe0f3f42c712325fc1e5c4aa61b239b1bcf793435d6248a7ab14c3d516b90,0x43eeb5545a138aef28d405669ce66abc2ace4444,1.597700485550585e-08,4.5294264357070306e-08,98394779,8.432483330351219e-08,13,1.861711068729375,1,14,14,14,20,4970408650595557181,32,720,169
98394766,0xdf7db4445d5df9174be2de6f203e3b9e084705d096a33c092f48b972e44ef74e,0x43eeb5545a138aef28d405669ce66abc2ace4444,4.410133610922363e-08,4.5294264357070306e-08,98394779,8.432483330351219e-08,13,1.861711068729375,1,14,14,14,20,4970408650595557181,32,720,169
98394790,0xfa68c28489482368cfce3f8d72992c48ac24f60fe52174406c0aff19010c148a,0xf355e904946149a5d2241c143394eb1699594444,1.9862190732209608e-08,2.9617547023282615e-08,98394862,8.884372399911693e-08,72,2.9996989260885143,0,73,74,,31,1849101913439541411,21,654,80
98394793,0xce2105a65773a3233d1ac5a524f867a0cb6f6452fa49b509259c8b2444c4950d,0xf355e904946149a5d2241c143394eb1699594444,3.108756119837476e-08,4.215214371709157e-08,98394862,8.884372399911693e-08,69,2.1076917130336406,0,70,71,,28,1849101913439541411,18,627,77
98394860,0x2f6c6ebf60cbf5ae38f6bc3dd403d1d17b1afcbdd213523fd6dff4dd6bfcef5f,0xf355e904946149a5d2241c143394eb1699594444,8.164113360333081e-08,8.755406668338713e-08,98394862,8.884372399911693e-08,2,1.0147298391106545,0,3,4,,,1047792439374028338,0,144,10
98395607,0x270240ffa2c15fd42ebef3a03b92a8465d268d51b6a38b95643daa3e93b79ace,0x7654f61dcf98e8aa57df9523c14c372ab4374444,1.3304773794577498e-08,1.71032742700492e-08,98395989,7.060382418776203e-08,382,4.1280881703102645,1,383,410,499,10,1450093092863516884,1,2501,1027
98404098,0x6dab85ee1969565fc1d4d79e2eca3229a13c9be53803d2dfb1adedd3d4511b91,0xf8153e6da83253ca9db3f7c90006487ecfab4444,7.772837369892703e-09,1.0945751996461233e-08,98404123,1.433777247653261e-08,25,1.3098937817308505,1,27,63,102,17,587842135071361678,3,153,103
98415427,0x88999222f5366172a73f274a6fdb8e61dce1e9b073569a50010042a910a14942,0x079593df856da2b162d3d690bc0688ad28254444,1.1102634387549393e-08,1.6944271221129303e-08,98416738,3.957914601838531e-08,1311,2.335842332896005,3,1319,1389,1594,481,1551003184577090826,650,1230,887
98418006,0xbb20801d59aabe2129ab48c51664a85126c56b7b618e2019f935d9039b021aed,0xe316aa7a78ed79deb7cf7658fb7bc1eda6874444,5.453025844188582e-06,8.123736630448044e-06,98418046,1.4494578295520708e-05,40,1.7842255300589793,0,41,41,52,38,781439999036226148472,5,289,148
98426966,0x678c968cd5d3538d10f2c92845354a058e11a063090bc176b5e8d5e72e2c7adb,0xa655dbba4a937d9e852642e32f5ec211aadf4444,2.3780186541269775e-08,2.6095770466415364e-08,98427049,3.405996453456872e-08,83,1.3051909917127407,16,84,550,,73,516455374952726695,258,119,79
98427214,0xe0299b00653378ebfde388d7c41461c49ded11a7d25d488ad71aa6c90fd8c07c,0x8d21ce4993d4aab34446c4716575e02af2e94444,6.0276466830679844e-09,1.070668314260748e-08,98427881,1.800894609383227e-08,667,1.682028491360249,3,669,765,783,,804795158287350227,28,479,368
98432611,0xb27543b2bd77eef1fa3afb5abe5dc9b4130091a5a1a7504a2c5cc0d2dfc31f9f,0x404243878aa532db708abfbc22fb7701436e4444,2.131432699010767e-08,3.089911466472156e-08,98432687,3.964562487739057e-08,76,1.2830666932556214,3,77,109,130,13,924994549212775640,84,713,486
98441308,0xea261c51c74a87b6fe8824e1f4338b26afaef63e0ee408b7d9f50a2ab7a0a734,0x079593df856da2b162d3d690bc0688ad28254444,1.624190180154972e-08,2.3448282021072313e-08,98441328,3.246797475937961e-08,20,1.3846632657437996,2,22,24,25,26,1012980436476538647,8,423,256
98458611,0x92a80c34ee0b5393c8f668201c344d02820714c05c5ce3d36b4f4112977e88c6,0x079593df856da2b162d3d690bc0688ad28254444,2.5737438968332917e-08,3.22456373645814e-08,98459666,8.607314521591459e-08,1055,2.669295825749666,2,,,,19,1314121151929779977,166,1147,548
98559373,0x93de6257b92c4de446469ea116062f4329ec190f022c5616a6d8e025b9636448,0x3ed685c9781191ab4a2766581fe7b7b261014444,1.0733874754046241e-08,1.4635520002586224e-08,98559488,2.574491135894586e-08,115,1.7590704911336605,2,116,125,196,18,819952849425730405,10,520,278
98569428,0x6ebbee17245bb33b634dc4533a1de8f68d1dbbe3dd49bfcb7271452659847264,0x632ab66e4b25e5f29c9046d308bd6cac90f44444,1.97579785537136e-08,2.973674660655763e-08,98569430,3.182473078872261e-08,2,1.0702156227710713,2,3,4,49,13,825319521161707387,4,753,480
98570525,0x98215348ccfba42ef65cfa74ff220294c7fd99fc250941d935af6734dd9978cd,0x00ac14c7f2c7a76abb8f313af3a75bb8a79d4444,7.773292914503132e-09,1.6853112776656243e-08,98570531,1.737114882349652e-08,6,1.0307383006157667,3,7,10,10,10,1090605140301011108,10,180,69
98570583,0xa5b06ca9fd956825d58b83fabaca4762cbc798d3bda00c1f621b1844aec58104,0xb36f0b722fef141e2bf5a572f20ac109c0c84444,1.1862532399865474e-08,1.9139732973603878e-08,98570583,1.9515618088293697e-08,0,1.0196389947136781,0,1,6,13,10,777159522038043670,1,93,36
98572061,0x9b7f3f776d56a0a930ed41d6e34814dd926ed776387ac6fe1d6f4f345bcd8e32,0xdadaee1db36afca33f3fd85b3e9f36f6324b4444,8.875095031978611e-09,1.3140105716440103e-08,98572084,1.4782181617412266e-08,23,1.124966719173172,0,24,38,49,12,768955501926697962,2,156,85
98575699,0x7992dd989657a7318f43a3c3aed215223e56612708ef03ec8807a57d334614a0,0x2f30ff5e5c98d292c3b6a5102c15bd87926f4444,1.894591955829979e-08,2.2860621583279415e-08,98577934,3.579028220238177e-08,2235,1.5655865730509837,0,2236,2641,2978,10,981663384534945204,2,1170,817
98578461,0xf72ea354d27c356e8e9b88f33f2a103c33cd9ff2e852f316942b09d0137a2cc5,0x001008026099c3645f1b514432c994f0a5fd4444,1.0586534863646103e-08,1.3764236445476437e-08,98578499,1.5509265409790353e-08,38,1.126779932270592,2,40,188,,31,688685723231256024,2,47,31
98585318,0xaa48d055ca16cb3365a54cc00da4544d8cd5cc827ef7b84e2a32f1d3c5081760,0xaea7d383eac2063bfa2f7f1ed3381e48bca74444,1.6009500287140932e-08,3.0663000719173636e-08,98586459,8.878591455735296e-08,1141,2.895539003846905,1,,,,19,2948315932173625729,3,2402,930
98585331,0x156de9fd0d5c2c86e3869c2815c1807b4a9f56323aa82d48a680045a53b97b36,0xaea7d383eac2063bfa2f7f1ed3381e48bca74444,2.3080057710603075e-08,2.2683767994320894e-08,98586459,8.878591455735296e-08,1128,3.9140725905670255,1,,,,10,2464740651084875965,257,2344,917
98586536,0xc4853c256f066e274acfba688b1af4ce7984af759f27c4171c226f9e699ca4d3,0xd92fa7c3241eb5d1bd9ec2f39bc3f851bcdd4444,7.665725603063845e-09,1.0585556715204561e-08,98586537,1.2100614710595523e-08,1,1.143125017998799,2,2,12,12,17,987666717259239913,7,96,52
98586563,0x1f03da3b77b0ecde89c4612d30c74cd74b28073e5ae0d282c7597f988342425a,0x8f6e27c7f7a36c2cabe4c2fade26ab6276164444,9.457478860118559e-09,1.0979471356625683e-08,98588175,8.892074065805458e-08,1612,8.098818036844222,1,,,,10,1524010296568011445,423,2208,977
98591517,0x1f7b8bc32be613ca141032c72868b144e17b79834d28b2047750a111b06dac12,0xc9e650ddf2b5c71d31bdc4a8258d626b78294444,9.852255293963294e-09,1.504622485947731e-08,98592758,8.79509926371603e-08,1241,5.8453860326141385,3,1242,,,11,1688594304910767947,944,2237,933
98594716,0x427521f840d13fe33e86c2df1348f989e012e00eda8df3a618d6735d9d197b05,0x29c12919470bb4b96f19995f39907f6f22acffff,7.77031719520901e-09,1.6042671150167832e-08,98594719,1.6511863150231694e-08,3,1.0292465011388676,4,4,4,5,10,757652827112116382,10,71,33
98594756,0x73a9345d236c2807959e265478f798c496518c27fa39cb5ea836ac7f988e37f1,0x62ce91bb734fd973ae61d8bde8ea7b551851ffff,7.254309409519425e-09,1.020074574677916e-08,98594765,1.6002989843482997e-08,9,1.5688058736819188,1,10,18,20,11,1352613477145257959,2,121,51
98615945,0x4a813e4c065f7cf858a5b9b02ce25bba462e0d2d878c903e35ce3e9265fdd205,0xa39bd4cc56dae8033d376219549c0ad3be604444,6.54683672363881e-08,7.925097263534994e-08,98616897,8.591277161736409e-08,952,1.0840595233154608,2,954,,,10,1164315735806442170,31,1111,532
98618000,0x52d604cf1877d25fc255115d9cb4c0e2566a9872ee1a6b0328b1e780e9ea1de1,0x3f4e3ef253f652e74f6ce3840193621e39974444,1.1649396649749621e-08,1.7801957991711398e-08,98618035,2.3983603145397034e-08,35,1.3472452387857456,3,36,73,74,17,837812870113674595,58,314,175
98626400,0x8425650182466c41a9db17b472b63ad05074b904cfd5a4ef4545e45c3ab8d631,0x121da6af91cc364601c858046d78d3c914684444,8.649362392232157e-09,1.5898165729240245e-08,98626467,2.2929039547644757e-08,67,1.4422443405199368,3,68,84,95,12,745109912745855318,74,544,283
98663418,0xfedc0e700eb998c55512be725d547aa2fa63dc4f4a3621da467606cf10be6111,0xb7963ca8d6ed29d49c1b6ae5cb6618a08d374444,5.0465315951646096e-08,5.0465315951646096e-08,98663418,8.54409495738085e-08,0,1.6930628088343824,,,,,,0,,7,1
98663418,0x3d4fd549903b790b0dbf3bf7ac4b5d3b66e8719a40d331e4098d80593625e78e,0xb7963ca8d6ed29d49c1b6ae5cb6618a08d374444,8.54409495738085e-08,8.54409495738085e-08,98663418,8.54409495738085e-08,0,1.0,,,,,,0,,7,1
98757416,0x22e0efdf094f6dcf5788c44d2e670cc8ab3d688bc105d636c1845982d263c5b2,0x3c53a6b2a84abec7f8ff963b42e53993ce5d4444,2.5159476494916573e-08,3.1119066173650585e-08,98758500,6.71603726025303e-08,1084,2.1581744203943023,2,1085,1319,1428,10,3092613611555053331,2384,3004,1644
98769625,0x16e6ee0e7a34b985c2a40054fe5a580c55ff8f917493859e14c5407b4bdae049,0xb0eb2a1a2620225cac1ed22887eb607e334b4444,4.0785284177583973e-08,5.325067351563392e-08,98769973,8.689312650214244e-08,348,1.6317751638696438,0,,,,10,980977331494401696,11,569,247
98770080,0x5d4b68a96f0e90d6b9c38d25b6eab085461927cecc030af97ec8524262300eca,0x5568736ded6bbd23c87d7f4f4d513e500bc14444,7.193418403957027e-09,1.0262591095708735e-08,98770087,1.3266935095111951e-08,7,1.292747121207964,2,8,34,94,11,644866095707710510,2,104,61
98776106,0x66c7b23f8d7e8cdf20dea3b0dded7e65215367f6f4b566e535838f89d565cb9f,0x4c9034c1bd155387d8c48fdf04563e7f8d9f4444,9.370388978643157e-09,1.3483958082234698e-08,98776147,2.0981312982514356e-08,41,1.5560203357616134,2,42,59,74,11,689471668933049842,24,281,154
98782916,0x60d96e2b2801231ecfaaf67c93a0c028ce2115f51987b6ef68b8d43b74c551a0,0xe4169458dce0a8476c3d2d69b6de3743e8074444,7.036024822595728e-09,1.1067654708882328e-08,98786833,2.700727291490699e-08,3917,2.440198364088134,2,3924,3925,3925,12,2474632607421270321,3924,465,290
98784876,0x4da4fb38e32117516b8b072115756de3979ce38e486e185f33d9019c1bad7392,0x202ec43a45b82db2dca7b20ead855ef286124444,9.054479740559298e-09,1.2793209020831938e-08,98784883,1.4745129462116136e-08,7,1.1525747322744255,1,10,31,35,12,639850963484265161,2,147,92
98785494,0x6cc897802a2c208599285443d5a38b7d22a1e6099e517d01f55e8006046281c7,0xea61a2b500a0ac4c6e962ce867fd9029b018ffff,9.487223586718041e-09,1.2986622863560872e-08,98785532,1.8729344952128394e-08,38,1.4422028843758148,2,39,47,48,11,814192290795288822,152,298,109
98785565,0x7cbde8f91248f8a3d5e7da4cbe8c9c559729f5883baffaacf55e375668904d03,0xaa1aac60429ac2e152725e1c2ebc995d010bffff,7.0977835195553245e-09,1.0316716637483969e-08,98785570,1.2856836586233175e-08,5,1.2462139882295622,2,6,25,32,12,659078361254265241,2,137,78
98790633,0x76b2c3802cf3b18b73e99742b854df8d306c58f6d7d15e3542611a1dfb86b74f,0xaa4c971e7b92d49f7b045b47921d5c4e64754444,6.2580994891904335e-09,8.716580023974993e-09,98790649,1.1545389668939206e-08,16,1.3245320569745886,2,17,110,266,27,630388607999985734,2,129,80
98791130,0x9aed1014341f717cd4f499889a5bce611bf4f80ed7bf41d559feeebf3d8cd14d,0xa892745c853760335ca6dc8e008c43a4613b4444,8.80390804126408e-09,1.1067842150541438e-08,98791380,3.4465866415729484e-08,250,3.1140547495108084,2,252,286,290,11,687212423951146449,24,578,252
98792465,0xc19c434bbb4787fb6d55168038538a93f751cf9a28a330bb4227e1c1d4839b10,0x1e0ba59f322c1cf14b2d4a643df218491fb34444,1.9177332714431296e-08,2.4084409708587156e-08,98793003,3.1826350857228824e-08,538,1.321450317542195,0,539,592,652,10,709837279507446020,879,868,654
98840466,0x122e4746478367f08964fa1c9c9c0cb6f4daf50ff7062427ad2d87c637aa0983,0x6750ca15f0772fe54d594aef6c6c4ac997fd4444,3.7718145891557714e-08,7.390169589795371e-08,98840469,8.820365307995947e-08,3,1.1935267791655884,0,,,,,405624051592481729,0,73,5
98940060,0x93cab1eca65aca9a5ef73ae662ddea9599f3643bccb75fb3368bbbf709a5d680,0xddef8de018b2a0388f48611efc6c8e8c78f64444,6.2580994891904335e-09,8.707919133675578e-09,98940061,1.0224922123359922e-08,1,1.1742095862854003,4,4,99,228,80,649090830256126675,4,54,26
98945082,0xce4650818f9d1ee876dfa44d5d89934709a18ba18166e37cab03e168b416308a,0xf10692720ddeb0c628e1e822cebe8fff2e254444,7.512554418896484e-09,1.0865892042775736e-08,98945083,1.1800914788128794e-08,1,1.086051172022707,2,2,19,183,15,636598006588485493,2,129,76
98960996,0x68eea1485e59fb82e9d1e982bde53bb17f4c43ecc1696902da5fb9ab9108caba,0x4fad0e11e1d893c45c5cfbd6eeee7ce530af4444,7.036024822595728e-09,9.263886994448516e-09,98961180,2.457318346708039e-08,184,2.652578068126925,2,185,238,252,13,846898328013147913,24,789,453
98963541,0x6f424dab3a7589ef0bb1e5d11dafd5d7a88f949e6e6ebc21cc898fd3f167f26d,0xbd43b228e61a12f96752dde8a74c7a7b54104444,2.1159827091789705e-08,2.9627932178793485e-08,98964076,8.495906254846589e-08,535,2.8675326389897795,0,536,540,545,10,1207237053448953496,544,2365,1418
98963938,0xe486fbb6396675a97c8c1917cc5b4ea82d7b939556e9cf094a88e375e16782ae,0xbd43b228e61a12f96752dde8a74c7a7b54104444,2.67051033921321e-08,3.680987164179192e-08,98964076,8.495906254846589e-08,138,2.308051040634654,3,139,143,148,15,1207237053448953496,147,2176,1338
98966089,0x3d8357e6cc28ffb3f799f9094e2517c016c61768a96ba1ab119a2cb8f55a7914,0x912bf6fb81b8c2865c18cd4fecf116bac84c4444,8.28311165520929e-09,1.1423268885769776e-08,98966223,1.3263379245121802e-08,134,1.161084395172059,2,137,254,260,15,611730677671206801,2,223,146
98980775,0xe101e034af1e85e8451b8b40106e7d26f1ce1069dbe6a2ed63eab7ce1f18d3b9,0xd4ae536d3b8d2061ad232313b615d9fe39204444,1.06673202471525e-08,3.224320308208831e-08,98980809,3.950901659721981e-08,34,1.2253440359704149,2,35,39,45,40,1567616892062278302,6,1790,798
98984479,0x8b2d45e578865d41aedabe178366f16ac4da5dc28a4440ce5d53acd6b338cbcb,0xbbf45f5f975f7c0838c7108304c1e4c52d264444,8.766979574958742e-09,1.163539289361538e-08,98984535,1.325657899440656e-08,56,1.1393323040840988,2,57,78,79,13,824057135369705482,78,120,82
98990110,0x1f05de2cef4126183a11b5a1b0f76ee3e50c0b43868ed2f0871cd28de63b27d4,0x816071a8df53348cfaa54f6eb74a673adf984444,7.91075605617483e-09,1.0348910236908433e-08,98990111,1.1863760395360057e-08,1,1.1463777464267735,2,2,4,32,11,630952483583440189,46,81,44
98994823,0x959d60e65f2a58ece7822f8a7bc08846369c814a44fe83f5a41a6ea661a2c3d9,0xd431b6b8a5f5176775972830d295d280f7a84444,1.1591323963605588e-08,1.5923307367416216e-08,98994959,2.8517484536203155e-08,136,1.7909272161987113,2,139,203,247,11,653410678989983691,103,600,307
98996479,0x90b1b77a0313bfcf982a520f8842e907bac4f95790c7854a01bd52fabdb08dfd,0xa4518cb271e9350efc2fbcd9538ea71578f14444,6.311877253000102e-09,8.775371421523236e-09,98996511,9.4382778457307e-09,32,1.0755416941762217,3,40,355,,21,556876900557719745,3,56,37
99000095,0xa43194a828b964f59c8c4f39ac8da957303e896fb8696aff9d47e4f0574addbb,0x9c51e2e8690e5ce7a1086cc651a442c2e0824444,1.985146745529379e-08,2.7016607843119903e-08,99000097,2.7016607843119903e-08,2,1.0,3,3,10,29,12,1077768718991831832,1108,350,247
99003916,0x8e0de8e1b041003e792cb1dfc5069c23f35adc748084c59f672136675ffa9624,0x985675f0ad4453c8ce53a0dedf0dd44b8e5b4444,5.2637354885768496e-08,6.290058133286287e-08,99003923,6.481167463143892e-08,7,1.0303827605099984,2,8,20,47,10,905680915549202835,20,1262,668
99004087,0x3a981d99fe8f60bb8518a774e16c55188670640608a11cff3a3e36618c222ec1,0x985675f0ad4453c8ce53a0dedf0dd44b8e5b4444,2.4015465037933834e-08,3.088306861130988e-08,99004097,3.342678776325744e-08,10,1.0823661399701714,0,11,29,35,61,809992853029924136,28,813,519
99015137,0x47d18b7ea4840029a891e3686c23d4b96ff7ded2122cf7efe6fbdd259d85bbaa,0x78df06c3c48c63e1fa51e9223efc004f8e844444,2.322990682002234e-08,3.1126830795340714e-08,99015375,4.7902632539117264e-08,238,1.5389498807018822,2,239,257,292,11,880300090497725211,292,1217,635
99018065,0x007dfb05619750c459eebb9b968bff012ec67e72263353e3f7b817f27d1dd375,0x73c1175ce3bb02d906d387800230d5f31bbb4444,8.66804360985055e-09,2.2195005115380832e-08,99018077,2.800630432431031e-08,12,1.2618291448332368,2,13,13,14,17,1265774492777479827,13,145,57
99018066,0xef0111ea5bdfa727802dcc742950d3476d6e9d90840ab43f0b977277ba60e1d9,0x73c1175ce3bb02d906d387800230d5f31bbb4444,1.448459024176199e-08,2.2167638256623392e-08,99018077,2.800630432431031e-08,11,1.2633869246735117,1,12,12,13,16,1265774492777479827,12,143,56
99018066,0x11838f89d5b481a7a93d300c479d9483136a31a0d42394bc1beb5daa621cb465,0x73c1175ce3bb02d906d387800230d5f31bbb4444,1.700579178538287e-08,2.2167638256623392e-08,99018077,2.800630432431031e-08,11,1.2633869246735117,1,12,12,13,16,1265774492777479827,12,143,56
99018100,0x3a7dec642460498a302b537e15e7efdb368efb2ce56301ededa664a6bbdc6647,0xb52c20a74f97b23eb5264000bec4addc13354444,8.133570442755115e-09,1.4906160503845147e-08,99018101,1.6482427361737582e-08,1,1.1057460006207385,2,2,8,13,10,1275009451359015018,20,106,36
99018101,0x283ffada4598d13cbd466dfb1a971c3dafc0c7d1a6471c8e12a2952f597009d7,0xb52c20a74f97b23eb5264000bec4addc13354444,1.3502977986987713e-08,1.5209230214694034e-08,99018101,1.6482427361737582e-08,0,1.0837121359247675,1,1,7,12,10,1275009451359015018,19,104,35
99135610,0x718acf8c2e7f1a5ea7c8192a9c7714e29be5fd3cc48b5f5b33e8baa38145d3ed,0x251c9626c6fdbb6567170fd97d6089cae2204444,3.756725085175048e-05,4.61487594560315e-05,99135642,5.727136942456654e-05,32,1.2410164455045032,0,33,,,10,492337094906609826852,3,142,48
99146815,0xb23529fd3f4b67c3003e734f86fef04d69a67c2c55c9e7c67c3f19f46c894f0d,0x9ee6e652905be8966ff3a9e1d72ba88e0fd14444,9.040769539110271e-09,1.770689253411516e-08,99146826,3.707088657064378e-08,11,2.0935851109516133,0,12,12,12,20,4085862440720661018,12,204,61
99146815,0x39141a73e66d5103fd04ab28c457e05d7e421b82792248859b991c9975d3402a,0x9ee6e652905be8966ff3a9e1d72ba88e0fd14444,1.314632495198247e-08,1.770689253411516e-08,99146826,3.707088657064378e-08,11,2.0935851109516133,0,12,12,12,20,4085862440720661018,12,204,61
99146852,0x5bf59d0ff6e83ae928a8f3fe47f43c006571cbb0381c576d93d13ce2779ecc4d,0x45b5042ff7c984589180900e746ccec0bf224444,7.773292914503132e-09,1.450625566407035e-08,99146866,1.6660711189586855e-08,14,1.1485190648371615,3,15,15,18,10,1326038415293032920,3,123,53
99157992,0x675c24f13ef5d4e808794e80c91874ce9c4818fb9dccd88a0b54411d32a52e66,0xc168c71d20375c5ac8a5e383b9b8a51e9e5a4444,8.705610439893114e-06,1.3069506615614158e-05,99157995,1.331533721919712e-05,3,1.0188094784916568,2,4,5,16,25,419410327839592280031,58,196,98
99163084,0xb335f070597c7c562ac4a7b3472f633b1f4cb3139080e2b0cebce75011735958,0xf7ba156e779b2da20aa4daf75eb1197d884b4444,8.90800875063366e-09,1.3261837170091086e-08,99163181,3.738211433592746e-08,97,2.81877343662716,3,98,104,116,28,941923339209401231,61,1332,686
99168921,0xc471ac0c4b73e18acae7c292889cd53cbd69f0cd99889a4c075886181ede92d8,0x0490a306fe77344d1e6844969c3032f8e0674444,7.050195668971891e-09,1.2122147443215614e-08,99168931,1.4490650306243007e-08,10,1.1953864093901092,5,12,21,37,,638710996695217338,5,131,72
99169588,0x46ea816965fa7eb8a5a26993939813403337bc8afd88417245a41ec4446496c0,0x93826093f437758284aed3980aba370952354444,9.200847048694321e-09,1.598525676239161e-08,99169639,1.7422762476721965e-08,51,1.0899269705640489,2,52,56,59,11,841741910899838955,46,183,93
99185558,0x023958e7a2e7d922bd22c8cf502110d06ddabb14dcbd0e14b298e0858111799d,0xa4ca88ab93eb9467d217e248b47baef4ac504444,7.365260870461448e-09,1.0018480333346903e-08,99185560,1.1201921849520635e-08,2,1.118125851106839,2,22,76,692,,798360416157499702,691,76,64
99202026,0xb8f066a2cc57ad4afc883b467ac738f5e0286e5437322b1e075d80d6bbc76e64,0xb1967fbac43c6e2473ff4e0763fc98d8d5c54444,9.026817711352942e-09,1.3738924628184145e-08,99202033,1.5264251301382112e-08,7,1.1110222753583565,5,8,8,11,13,618797749686641280,47,87,54
99318681,0xb28c6880dabf062d7ebcb5ac0f9b028b55ee8966712da99f5a432ae0ca9d38f6,0x2cd9bf7d96af8bc6f3126cec064b549d9b3e4444,8.114369780548028e-09,9.88293850680429e-09,99318733,4.278861294954412e-08,52,4.329543578570751,2,53,77,102,11,830032278386127950,21,966,419
99322325,0x7afa2d8c2ad7c526c0445a4c3f9869e18cc1b396e05c88c7c018897b0a58efc6,0x3e6ca7a0b74cf139048c74278082cf7470cd4444,1.2861768645235108e-08,1.5688323082693913e-08,99322405,3.371004748157107e-08,80,2.1487349096448214,1,81,94,123,85,1006049250263817401,1657,505,215
99326310,0xd71d1f93b88acef6bdb97c2523993243981b1bca22c780e2fbd38c81a9bbef94,0x6ca6e08a72f6b7822c0ac86e57b201873f544444,8.812088422776588e-09,1.2380886730618958e-08,99326316,1.370236224455582e-08,6,1.106735126706938,2,9,14,43,12,849291014387014897,2,131,87
99331261,0xa1731be854f4c1d229cef0536248ccd1f7a9ca2e131b30570588e06c6cff991e,0x6f111d44224056fb412fa7e1ed73777a7cd14444,8.104889423365209e-09,1.0005642350919563e-08,99331384,1.5801626404253937e-08,123,1.579271559991518,3,124,129,174,57,1176661300120688399,3,218,141
99331294,0xd7b3d4fe38273078afe6efe61adfeb5f11c58ebaf900d97799cf715407d0be63,0x6f111d44224056fb412fa7e1ed73777a7cd14444,6.90227988026615e-09,7.511798612724154e-09,99331384,1.5801626404253937e-08,90,2.103574286122066,11,91,96,141,28,602217210923137601,95,193,126
99333546,0x472a128536120aa2ad57dd327d1441009cc7cd46a2a8a7b708c4ab8f4a9309a4,0xde4bb39f5cae02bce5d820d517264d72893c4444,6.6742949330455905e-09,8.576194797651228e-09,99333597,1.4273435026836607e-08,51,1.6643086314627191,2,54,71,91,17,961692632284180114,2,205,140
99337669,0xfec8fde04ed321eb06bc3c4eb80743e715eaefb93ca3b1817075cefd433fa644,0xea26a9b57b33e6f2b11f07102da89b6127554444,3.273882036556409e-08,4.2401331736491005e-08,99337726,8.854388682337382e-08,57,2.0882336284539873,1,58,59,59,57,3445358968112734486,2,2366,779
99337669,0xbe6f3678fbc41a857bca7fa82a14ed7efd3487cfa7489c62180bb6bcb2fda2b5,0xea26a9b57b33e6f2b11f07102da89b6127554444,3.905990547052701e-08,4.2401331736491005e-08,99337726,8.854388682337382e-08,57,2.0882336284539873,1,58,59,59,57,3445358968112734486,2,2366,779
99337689,0x09f30b018c7f2e3b9c29b30405391b6719d9ebeaee4d0ffd202f09889b9c7e7c,0xea26a9b57b33e6f2b11f07102da89b6127554444,4.464210414628089e-08,4.111510362560651e-08,99337726,8.854388682337382e-08,37,2.153561076475766,0,38,39,39,37,3317876082864489864,22,2217,759
99337705,0x5964e2f430fb20c6481e35d798aa76bd242e70f4d1597467ebfdb7278f8ba776,0xea26a9b57b33e6f2b11f07102da89b6127554444,4.816095318755787e-08,6.021531171917305e-08,99337726,8.854388682337382e-08,21,1.470454678310346,0,22,23,23,21,3317876082864489864,6,2078,743
99337719,0xcf92857866d338220c296cd77dc798c0b291ca8ef9c33ba84e852c0ab61bff3f,0xea26a9b57b33e6f2b11f07102da89b6127554444,8.164937335454476e-08,8.52867317119203e-08,99337726,8.854388682337382e-08,7,1.0381906428593777,0,8,9,9,11,2960260325991590191,8,1949,729
99353581,0x7eb48bf767836bd97dbda89025f57f445720970b3da563e5a06ec330049cf6ba,0xb33ddf4dac889c56f38695e0c9868df3b77c4444,7.036024822595728e-09,1.0503240019496477e-08,99353583,1.0503240019496477e-08,2,1.0,3,3,35,39,15,792585476209181539,5,95,74
99355812,0x46906b110d07ad614d0e675e015acd30f3840d483ac83d7d00d7c5af6b1abee0,0x2c8132611b9430e6d2287eb663129d94660a4444,7.44261978784047e-09,8.845831442921867e-09,99355845,1.4350455690591864e-08,33,1.6222845509988333,2,34,56,56,14,1091768510180191611,2,96,57
99355867,0x125881e0594199fa4220a7d78af0ec57af0f862989105eb3e1259d8554fcc997,0x8c64081aefad814b33ba3edd223017e807ad4444,7.245018215171607e-09,1.102800066447561e-08,99355867,1.1721885343748136e-08,0,1.0629202609234265,1,1,4,15,,814383011835754921,1,26,16
99356867,0x60172a4bcd68e2de4e52d6aed48c9098c5f6ff2b0a2c2376539b9005a0078e10,0xa973d0662abe20224a4ca448c678412ebd904444,7.911591394692295e-09,9.081701457024327e-09,99357082,1.9470424292364798e-08,215,2.1439181176017645,2,217,239,262,14,1055071015143085745,2,366,231
